entry_time,exit_time,entry_price,exit_price,pnl
2024-03-10 06:25:00+00:00,2024-03-10 06:40:00+00:00,0.7621,0.7549,-1.1401036781677334
2024-03-10 07:20:00+00:00,2024-03-10 09:25:00+00:00,0.7637,0.7636,-0.3983243277584023
2024-03-10 10:15:00+00:00,2024-03-10 11:25:00+00:00,0.7729,0.7607,-1.5913882543136708
2024-03-10 12:05:00+00:00,2024-03-10 12:35:00+00:00,0.7625,0.754,-1.2051066044932384
2024-03-10 13:05:00+00:00,2024-03-10 14:45:00+00:00,0.7633,0.7745,0.7038157413807937
2024-03-10 16:20:00+00:00,2024-03-10 16:55:00+00:00,0.7895,0.7747,-1.741984651155633
2024-03-10 17:05:00+00:00,2024-03-10 18:00:00+00:00,0.7877,0.7912,-0.041419257829204525
2024-03-10 19:50:00+00:00,2024-03-10 21:25:00+00:00,0.7921,0.7951,-0.08762280879055595
2024-03-10 23:15:00+00:00,2024-03-11 00:35:00+00:00,0.7784,0.7724,-0.8958184086180125
2024-03-11 01:20:00+00:00,2024-03-11 01:40:00+00:00,0.7674,0.7404,-2.77899831615629
2024-03-11 03:20:00+00:00,2024-03-11 04:40:00+00:00,0.7586,0.7539,-0.7407627270552695
2024-03-11 05:15:00+00:00,2024-03-11 06:10:00+00:00,0.7566,0.7442,-1.390935191917741
2024-03-11 07:00:00+00:00,2024-03-11 08:00:00+00:00,0.7617,0.7793,1.1436635848302146
2024-03-11 08:35:00+00:00,2024-03-11 09:40:00+00:00,0.7776,0.7777,-0.3137102192823704
2024-03-11 11:15:00+00:00,2024-03-11 11:25:00+00:00,0.7762,0.7756,-0.3678155501813478
2024-03-11 11:30:00+00:00,2024-03-11 12:20:00+00:00,0.7756,0.7686,-0.881742178675843
2024-03-11 14:20:00+00:00,2024-03-11 15:00:00+00:00,0.7583,0.7561,-0.48801721098456596
2024-03-11 17:10:00+00:00,2024-03-11 20:00:00+00:00,0.7415,0.7482,0.24375686361256754
2024-03-11 20:50:00+00:00,2024-03-11 22:30:00+00:00,0.7556,0.7608,0.1127377135207368
2024-03-11 23:20:00+00:00,2024-03-12 01:35:00+00:00,0.7625,0.7637,-0.2088878595842587
2024-03-12 01:55:00+00:00,2024-03-12 02:05:00+00:00,0.7708,0.7745,-0.013498234450032953
2024-03-12 02:10:00+00:00,2024-03-12 03:55:00+00:00,0.7762,0.798,1.3767203511229837
2024-03-12 04:25:00+00:00,2024-03-12 05:40:00+00:00,0.806,0.8085,-0.11687483119555964
2024-03-12 06:00:00+00:00,2024-03-12 06:35:00+00:00,0.825,0.8017,-2.0075478568610734
2024-03-12 07:20:00+00:00,2024-03-12 07:30:00+00:00,0.7984,0.7979,-0.32809797790817896
2024-03-12 08:50:00+00:00,2024-03-12 10:15:00+00:00,0.7962,0.8136,0.9666590833648101
2024-03-12 10:30:00+00:00,2024-03-12 10:55:00+00:00,0.8136,0.8101,-0.5420007713652666
2024-03-12 12:45:00+00:00,2024-03-12 14:15:00+00:00,0.8119,0.7942,-1.5366869286978115
2024-03-12 15:25:00+00:00,2024-03-12 16:10:00+00:00,0.8234,0.8212,-0.4269977562564762
2024-03-12 16:50:00+00:00,2024-03-12 16:55:00+00:00,0.7999,0.7936,-0.7066703859176471
2024-03-12 17:45:00+00:00,2024-03-12 18:35:00+00:00,0.8008,0.818,0.8852327645028666
2024-03-12 18:40:00+00:00,2024-03-12 20:35:00+00:00,0.8168,0.81,-0.7263873332876827
2024-03-12 21:20:00+00:00,2024-03-12 21:25:00+00:00,0.8125,0.809,-0.49854639362921205
2024-03-12 21:50:00+00:00,2024-03-12 22:05:00+00:00,0.82,0.8135,-0.6820236303985112
2024-03-12 23:35:00+00:00,2024-03-13 01:10:00+00:00,0.8192,0.8136,-0.6134477564907073
2024-03-13 01:35:00+00:00,2024-03-13 02:05:00+00:00,0.819,0.8102,-0.801956965739997
2024-03-13 02:25:00+00:00,2024-03-13 02:55:00+00:00,0.817,0.81,-0.6770063812536904
2024-03-13 05:00:00+00:00,2024-03-13 05:25:00+00:00,0.8066,0.8016,-0.5486960381794788
2024-03-13 05:40:00+00:00,2024-03-13 10:10:00+00:00,0.8085,0.8336,1.251520646878717
2024-03-13 11:10:00+00:00,2024-03-13 13:00:00+00:00,0.8482,0.8665,0.8125527641553205
2024-03-13 14:15:00+00:00,2024-03-13 14:35:00+00:00,0.8543,0.846,-0.7319615787241531
2024-03-13 15:00:00+00:00,2024-03-13 16:10:00+00:00,0.8566,0.8766,0.8920173034492791
2024-03-13 16:30:00+00:00,2024-03-13 20:10:00+00:00,0.8757,0.9256,2.56269916671274
2024-03-13 20:15:00+00:00,2024-03-13 20:20:00+00:00,0.9269,0.9215,-0.5600543448616548
2024-03-13 21:05:00+00:00,2024-03-13 21:10:00+00:00,0.9141,0.9117,-0.3886583438362692
2024-03-13 21:25:00+00:00,2024-03-13 22:45:00+00:00,0.9225,0.927,-0.007377647042304147
2024-03-13 23:15:00+00:00,2024-03-13 23:50:00+00:00,0.9339,0.9309,-0.41108009972812454
2024-03-14 00:35:00+00:00,2024-03-14 01:20:00+00:00,0.9438,0.9371,-0.5970778389156806
2024-03-14 02:00:00+00:00,2024-03-14 02:05:00+00:00,0.9401,0.9374,-0.38230060942208866
2024-03-14 02:45:00+00:00,2024-03-14 03:05:00+00:00,0.9506,0.9315,-1.2003583833901246
2024-03-14 05:00:00+00:00,2024-03-14 05:35:00+00:00,0.9435,0.9321,-0.7931519019171063
2024-03-14 06:25:00+00:00,2024-03-14 07:45:00+00:00,0.9637,0.9491,-0.9148377510991352
2024-03-14 09:20:00+00:00,2024-03-14 09:50:00+00:00,0.9771,0.9491,-1.4891377269185
2024-03-14 11:50:00+00:00,2024-03-14 12:20:00+00:00,0.9524,0.9333,-1.0663191728383055
2024-03-14 14:25:00+00:00,2024-03-14 14:55:00+00:00,0.9296,0.918,-0.7220049075215087
2024-03-14 15:15:00+00:00,2024-03-14 16:30:00+00:00,0.9342,0.8963,-1.8387327186973295
2024-03-14 17:05:00+00:00,2024-03-14 17:35:00+00:00,0.9341,0.9096,-1.197194470358717
2024-03-14 19:20:00+00:00,2024-03-14 19:25:00+00:00,0.8913,0.8875,-0.3430177552918252
2024-03-14 20:10:00+00:00,2024-03-14 21:10:00+00:00,0.8952,0.902,0.09359466733723565
2024-03-14 22:10:00+00:00,2024-03-15 02:45:00+00:00,0.9205,1.0038,3.1038512069389768
2024-03-15 03:55:00+00:00,2024-03-15 05:45:00+00:00,0.9869,0.9571,-1.380889067638968
2024-03-15 06:30:00+00:00,2024-03-15 07:20:00+00:00,0.9905,0.9724,-0.8770481628783813
2024-03-15 07:50:00+00:00,2024-03-15 08:15:00+00:00,0.9929,0.9737,-0.8913501799885424
2024-03-15 09:35:00+00:00,2024-03-15 11:00:00+00:00,0.9318,0.9376,0.04260423231657029
